seed,s,plain_rae
2026003,2.84,0.10578314969964887
2026003,2.85,0.10585504332690468
2026003,2.86,0.10597611927988766
2026003,2.87,0.10611035791735791
2026003,2.88,0.10635197711030098
2026003,2.89,0.10662131744257977
2026003,2.9,0.10692236711136113
2026003,2.91,0.10733921666565593
2026003,2.92,0.1078807705133323
2026003,2.93,0.10854495408157806
2026003,2.94,0.10944296614230514
2026003,2.95,0.11047420935907547
2026003,2.96,0.11163478191938415
2026003,2.97,0.11299950426403423
2026003,2.98,0.1145092524634381
2026003,2.99,0.11619988899898652
2026003,3.0,0.11810786083474425
2026004,0.2,0.9285642436211549
2026004,0.21,0.9249812044495149
2026004,0.22,0.921398165277875
2026004,0.23,0.9178151261062352
2026004,0.24,0.9142320869345951
2026004,0.25,0.9106490477629551
2026004,0.26,0.9070660085913151
2026004,0.27,0.9034839107238106
2026004,0.28,0.8999024203735336
2026004,0.29,0.896320930023257
2026004,0.3,0.8927394396729802
2026004,0.31,0.8891579493227033
2026004,0.32,0.8855764589724265
2026004,0.33,0.8819949686221497
2026004,0.34,0.8784134782718729
2026004,0.35,0.874831987921596
2026004,0.36,0.8712504975713192
2026004,0.37,0.8676690072210423
2026004,0.38,0.8640875168707658
2026004,0.39,0.860506026520489
2026004,0.4,0.8569245361702121
2026004,0.41,0.8533430458199354
2026004,0.42,0.8497615554696585
2026004,0.43,0.8461800651193817
2026004,0.44,0.8425985747691048
2026004,0.45,0.839017084418828
2026004,0.46,0.8354355940685512
2026004,0.47,0.8318541037182744
2026004,0.48,0.8282726133679975
2026004,0.49,0.8246911230177207
2026004,0.5,0.821109632667444
2026004,0.51,0.8175281423171672
2026004,0.52,0.8139466519668905
2026004,0.53,0.8103651616166135
2026004,0.54,0.8067836712663365
2026004,0.55,0.8032021809160599
2026004,0.56,0.7996206905657831
2026004,0.57,0.7960392002155063
2026004,0.58,0.7924577098652296
2026004,0.59,0.7888762195149527
2026004,0.6,0.7852955846180644
2026004,0.61,0.7817156647998136
2026004,0.62,0.7781357449815631
2026004,0.63,0.7745558251633126
2026004,0.64,0.7709759053450618
2026004,0.65,0.7673959855268113
2026004,0.66,0.7638160657085609
2026004,0.67,0.7602361458903101
2026004,0.68,0.7566562260720595
2026004,0.69,0.7530763062538091
2026004,0.7,0.7494963864355584
2026004,0.71,0.7459164666173078
2026004,0.72,0.7423365467990573
2026004,0.73,0.7387566269808068
2026004,0.74,0.735176707162556
2026004,0.75,0.7315967873443056
2026004,0.76,0.7280168675260549
2026004,0.77,0.7244369477078043
2026004,0.78,0.7208570278895537
2026004,0.79,0.7172771080713032
2026004,0.8,0.7136971882530525
2026004,0.81,0.710118073223602
2026004,0.82,0.7065398297648798
2026004,0.83,0.7029615863061573
2026004,0.84,0.699383342847435
2026004,0.85,0.6958050993887126
2026004,0.86,0.6922268559299903
2026004,0.87,0.688648612471268
2026004,0.88,0.6850703690125456
2026004,0.89,0.6814921255538232
2026004,0.9,0.6779138820951008
2026004,0.91,0.6743370831693265
2026004,0.92,0.6707606037619657
2026004,0.93,0.667184124354605
2026004,0.94,0.6636076449472442
2026004,0.95,0.6600311655398833
2026004,0.96,0.6564562633419634
2026004,0.97,0.6528815796816919
2026004,0.98,0.6493068960214208
2026004,0.99,0.6457322123611493
2026004,1.0,0.6421575287008779
2026004,1.01,0.6385828450406066
2026004,1.02,0.6350081613803352
2026004,1.03,0.6314334777200639
2026004,1.04,0.6278587940597925
2026004,1.05,0.6242841103995213
2026004,1.06,0.6207094267392498
2026004,1.07,0.6171347430789785
2026004,1.08,0.6135600594187072
2026004,1.09,0.6099853757584357
2026004,1.1,0.6064106920981644
2026004,1.11,0.602836008437893
2026004,1.12,0.5992613247776217
2026004,1.13,0.5956866411173505
2026004,1.14,0.592111957457079
2026004,1.15,0.5885372737968076
2026004,1.16,0.5849625901365364
2026004,1.17,0.581387906476265
2026004,1.18,0.5778132228159937
2026004,1.19,0.5742385391557223
2026004,1.2,0.5706638554954511
2026004,1.21,0.5670891718351796
2026004,1.22,0.5635144881749082
2026004,1.23,0.5599398045146369
2026004,1.24,0.5563651208543655
2026004,1.25,0.5527904371940942
2026004,1.26,0.5492157535338228
2026004,1.27,0.5456410698735513
2026004,1.28,0.542066712901133
2026004,1.29,0.538495422786542
2026004,1.3,0.534926310589972
2026004,1.31,0.531357198393402
2026004,1.32,0.5277885201580487
2026004,1.33,0.5242213384082233
2026004,1.34,0.5206546018383972
2026004,1.35,0.5170893189833551
2026004,1.36,0.513524036128313
2026004,1.37,0.509958753273271
2026004,1.38,0.506393470418229
2026004,1.39,0.5028281875631869
2026004,1.4,0.49926290470814483
2026004,1.41,0.49569884195268615
2026004,1.42,0.49213549186382205
2026004,1.43,0.4885729970105399
2026004,1.44,0.48501162730332903
2026004,1.45,0.4814502575961182
2026004,1.46,0.4778888878889073
2026004,1.47,0.4743275181816964
2026004,1.48,0.47076614847448556
2026004,1.49,0.4672056851034977
2026004,1.5,0.4636463824595738
2026004,1.51,0.4600870798156499
2026004,1.52,0.45653024971230366
2026004,1.53,0.45297679791008716
2026004,1.54,0.4494271638542963
2026004,1.55,0.44587783125967373
2026004,1.56,0.4423332190463164
2026004,1.57,0.43879097361542113
2026004,1.58,0.4352515548821139
2026004,1.59,0.43171362998392016
2026004,1.6,0.4281769445280051
2026004,1.61,0.4246402590720901
2026004,1.62,0.4211035736161752
2026004,1.63,0.4175668881602603
2026004,1.64,0.41403020270434526
2026004,1.65,0.41049351724843025
2026004,1.66,0.4069575664898728
2026004,1.67,0.40342370492260243
2026004,1.68,0.3998933843734365
2026004,1.69,0.3963686983172661
2026004,1.7,0.39284653076890524
2026004,1.71,0.3893263909161398
2026004,1.72,0.38580974382976874
2026004,1.73,0.3822930967433978
2026004,1.74,0.3787764496570267
2026004,1.75,0.37525980257065567
2026004,1.76,0.3717431554842847
2026004,1.77,0.36822650839791365
2026004,1.78,0.3647098613115426
2026004,1.79,0.36119321422517164
2026004,1.8,0.3576765671388006
2026004,1.81,0.35415992005242963
2026004,1.82,0.3506450455789324
2026004,1.83,0.34713127744762107
2026004,1.84,0.3436175093163098
2026004,1.85,0.3401055779941512
2026004,1.86,0.33659469509762174
2026004,1.87,0.3330838122010923
2026004,1.88,0.32957292930456294
2026004,1.89,0.32606334227578837
2026004,1.9,0.32255728258970934
2026004,1.91,0.31905329464400656
2026004,1.92,0.31555119468903636
2026004,1.93,0.31204909473406617
2026004,1.94,0.3085471806282965
2026004,1.95,0.30504814311856815
2026004,1.96,0.30155192979013334
2026004,1.97,0.29805596164560916
2026004,1.98,0.2945623572081947
2026004,1.99,0.2910703392486755
2026004,2.0,0.2875867323406452
2026004,2.01,0.2841048711013815
2026004,2.02,0.2806230098621177
2026004,2.03,0.2771443808364125
2026004,2.04,0.2736676811276922
2026004,2.05,0.2701945605562306
2026004,2.06,0.266723186847198
2026004,2.07,0.2632571001446684
2026004,2.08,0.2597978278286513
2026004,2.09,0.25634531491779516
2026004,2.1,0.25290242397687507
2026004,2.11,0.2494632047903625
2026004,2.12,0.24602398560384986
2026004,2.13,0.24258839719639144
2026004,2.14,0.23915336067578596
2026004,2.15,0.2357342569835434
2026004,2.16,0.23235103976059243
2026004,2.17,0.22897593663905053
2026004,2.18,0.2256039271585544
2026004,2.19,0.22223620381639725
2026004,2.2,0.2188800003378378
2026004,2.21,0.21554005396327483
2026004,2.22,0.21221636817137143
2026004,2.23,0.20889707268023658
2026004,2.24,0.20558470545128144
2026004,2.25,0.20227782537599928
2026004,2.26,0.19897608522973004
2026004,2.27,0.1956993077611222
2026004,2.28,0.19242966442492893
2026004,2.29,0.18920895730001472
2026004,2.3,0.18602170823166575
2026004,2.31,0.1828854602083841
2026004,2.32,0.17978743236004105
2026004,2.33,0.17672923286921424
2026004,2.34,0.17370286279101962
2026004,2.35,0.1707134565132779
2026004,2.36,0.1677240502355363
2026004,2.37,0.1647594029571815
2026004,2.38,0.16184453816445926
2026004,2.39,0.1589614587876272
2026004,2.4,0.15611941725467054
2026004,2.41,0.153305865923455
2026004,2.42,0.15056466477464897
2026004,2.43,0.14790365104061984
2026004,2.44,0.14531301820185052
2026004,2.45,0.1427927755008263
2026004,2.46,0.14029686064721927
2026004,2.47,0.13789653067626967
2026004,2.48,0.13555460683751994
2026004,2.49,0.13324299057545708
2026004,2.5,0.1309495935028913
2026004,2.51,0.12869687877517605
2026004,2.52,0.1264601191373516
2026004,2.53,0.12424986553033932
2026004,2.54,0.12209322812249002
2026004,2.55,0.11998854061414485
2026004,2.56,0.11793153911574776
2026004,2.57,0.11588764309178835
2026004,2.58,0.1138964954660994
2026004,2.59,0.11199312662390998
2026004,2.6,0.11020784577458904
2026004,2.61,0.10847951516495198
2026004,2.62,0.10681180984732744
2026004,2.63,0.10529601944811966
2026004,2.64,0.1038801512694577
2026004,2.65,0.10254243885971671
2026004,2.66,0.10126801973457479
2026004,2.67,0.10009360800460637
2026004,2.68,0.09901307394615239
2026004,2.69,0.09802763715170085
2026004,2.7,0.09718100393047255
2026004,2.71,0.09645603403174384
2026004,2.72,0.09578786998326118
2026004,2.73,0.09519397614076787
2026004,2.74,0.09471349144168847
2026004,2.75,0.09434099916891181
2026004,2.76,0.09411378203789474
2026004,2.77,0.09404599931370294
2026004,2.78,0.09409135496518983
2026004,2.79,0.09417914810572214
2026004,2.8,0.0943215339916331
2026004,2.81,0.09451825426386644
2026004,2.82,0.09483940029370867
2026004,2.83,0.09528574299650247
2026004,2.84,0.09578867718070644
2026004,2.85,0.0964020072202728
2026004,2.86,0.09707276630580862
2026004,2.87,0.09787157894279638
2026004,2.88,0.09889091941904508
2026004,2.89,0.10016591398172033
2026004,2.9,0.10159275272009913
2026004,2.91,0.10312562408944853
2026004,2.92,0.10484528924220768
2026004,2.93,0.10664014754175215
2026004,2.94,0.10856718698392773
2026004,2.95,0.1106941397455551
2026004,2.96,0.11296924597885868
2026004,2.97,0.11537165659094265
2026004,2.98,0.11787368179667058
2026004,2.99,0.12046389187410948
2026004,3.0,0.12315349300809605
2026005,0.2,0.9267954268743583
2026005,0.21,0.923108592945018
2026005,0.22,0.9194231618514428
2026005,0.23,0.9157377307578678
2026005,0.24,0.9120555541692317
2026005,0.25,0.908375924969034
2026005,0.26,0.9046972410970445
2026005,0.27,0.9010185572250551
2026005,0.28,0.8973411015915116
2026005,0.29,0.8936642647833813
2026005,0.3,0.8899874279752509
2026005,0.31,0.8863105911671206
2026005,0.32,0.8826337543589903
2026005,0.33,0.8789574603745305
2026005,0.34,0.8752825201348403
2026005,0.35,0.8716075798951504
2026005,0.36,0.8679326396554601
2026005,0.37,0.8642576994157699
2026005,0.38,0.860582881143426
2026005,0.39,0.8569098563252429
2026005,0.4,0.8532368315070598
2026005,0.41,0.8495638066888768
2026005,0.42,0.8458907818706937
2026005,0.43,0.8422177570525107
2026005,0.44,0.8385447322343277
2026005,0.45,0.834871800436615
2026005,0.46,0.8312007132880994
2026005,0.47,0.8275315603176613
2026005,0.48,0.823862407347223
2026005,0.49,0.8201935040599946
2026005,0.5,0.8165263367023605
2026005,0.51,0.8128591693447264
2026005,0.52,0.8091920019870925
2026005,0.53,0.8055248346294585
2026005,0.54,0.8018576672718244
2026005,0.55,0.7981904999141904
2026005,0.56,0.7945246364422689
2026005,0.57,0.7908594570831545
2026005,0.58,0.7871942777240403
2026005,0.59,0.7835290983649258
2026005,0.6,0.7798639190058114
2026005,0.61,0.7761987396466973
2026005,0.62,0.772536199640043
2026005,0.63,0.768878179152024
2026005,0.64,0.7652213533581029
2026005,0.65,0.7615645275641816
2026005,0.66,0.7579077017702602
2026005,0.67,0.7542508759763391
2026005,0.68,0.7505940501824178
2026005,0.69,0.7469372243884966
2026005,0.7,0.7432803985945754
2026005,0.71,0.739623572800654
2026005,0.72,0.7359680610925283
2026005,0.73,0.7323133889446445
2026005,0.74,0.7286606327129921
2026005,0.75,0.7250119055150751
2026005,0.76,0.7213651141766609
2026005,0.77,0.7177196749017416
2026005,0.78,0.7140775606204424
2026005,0.79,0.7104384481140688
2026005,0.8,0.7067993356076949
2026005,0.81,0.7031624832829714
2026005,0.82,0.6995271860286514
2026005,0.83,0.6958926261329361
2026005,0.84,0.6922580662372207
2026005,0.85,0.6886235063415056
2026005,0.86,0.6849902281412097
2026005,0.87,0.6813584796313057
2026005,0.88,0.6777288152197657
2026005,0.89,0.6740999525063345
2026005,0.9,0.6704727259907717
2026005,0.91,0.6668467678637872
2026005,0.92,0.6632208097368026
2026005,0.93,0.6595948516098181
2026005,0.94,0.6559688934828337
2026005,0.95,0.6523449979561691
2026005,0.96,0.6487223405485328
2026005,0.97,0.6451022392141103
2026005,0.98,0.6414821378796876
2026005,0.99,0.637862972281721
2026005,1.0,0.6342458305491314
2026005,1.01,0.6306286888165419
2026005,1.02,0.6270122984922245
2026005,1.03,0.6233981179861207
2026005,1.04,0.6197879615955831
2026005,1.05,0.6161797186710412
2026005,1.06,0.612571475746499
2026005,1.07,0.6089632328219569
2026005,1.08,0.605354989897415
2026005,1.09,0.6017467469728729
2026005,1.1,0.5981385040483306
2026005,1.11,0.5945302611237887
2026005,1.12,0.5909242951787311
2026005,1.13,0.5873213071054403
2026005,1.14,0.5837191282152365
2026005,1.15,0.5801196283656691
2026005,1.16,0.5765205994357017
2026005,1.17,0.5729241387382217
2026005,1.18,0.5693282668862039
2026005,1.19,0.565732395034186
2026005,1.2,0.5621365231821683
2026005,1.21,0.5585406513301505
2026005,1.22,0.5549447794781327
2026005,1.23,0.5513489076261149
2026005,1.24,0.5477530357740971
2026005,1.25,0.5441571639220794
2026005,1.26,0.5405612920700615
2026005,1.27,0.5369654202180437
2026005,1.28,0.533369548366026
2026005,1.29,0.5297736765140081
2026005,1.3,0.5261778046619903
2026005,1.31,0.5225819328099726
2026005,1.32,0.5189860609579547
2026005,1.33,0.515390189105937
2026005,1.34,0.5117943172539192
2026005,1.35,0.5081984454019014
2026005,1.36,0.5046025735498836
2026005,1.37,0.5010083876048985
2026005,1.38,0.4974156728446321
2026005,1.39,0.49382295808436544
2026005,1.4,0.4902308057246058
2026005,1.41,0.4866412836900037
2026005,1.42,0.48305176165540153
2026005,1.43,0.4794622396207994
2026005,1.44,0.47587271758619737
2026005,1.45,0.47228561333103164
2026005,1.46,0.4686992938074707
2026005,1.47,0.46511297428390963
2026005,1.48,0.46152665476034854
2026005,1.49,0.45794033523678757
2026005,1.5,0.4543547794552929
2026005,1.51,0.45077169118374316
2026005,1.52,0.4471886029121934
2026005,1.53,0.44360551464064363
2026005,1.54,0.4400226587028869
2026005,1.55,0.43644395339906394
2026005,1.56,0.43286736329108166
2026005,1.57,0.42929077318309933
2026005,1.58,0.42571530560466714
2026005,1.59,0.4221420119319624
2026005,1.6,0.4185687182592576
2026005,1.61,0.4149954245865529
2026005,1.62,0.4114221309138482
2026005,1.63,0.4078500495367837
2026005,1.64,0.4042837481118775
2026005,1.65,0.4007246901499251
2026005,1.66,0.3971732962732345
2026005,1.67,0.3936271821546464
2026005,1.68,0.3900822736322049
2026005,1.69,0.3865373651097632
2026005,1.7,0.3829924565873216
2026005,1.71,0.37944754806488007
2026005,1.72,0.3759052627696989
2026005,1.73,0.3723651593841688
2026005,1.74,0.3688307296312744
2026005,1.75,0.36530002640731357
2026005,1.76,0.36177197917974874
2026005,1.77,0.3582457545848387
2026005,1.78,0.35471952998992856
2026005,1.79,0.3511933053950185
2026005,1.8,0.3476670808001085
2026005,1.81,0.3441408562051983
2026005,1.82,0.3406167227847513
2026005,1.83,0.3370942859523685
2026005,1.84,0.3335718491199858
2026005,1.85,0.33005033520726973
2026005,1.86,0.32653467049046003
2026005,1.87,0.32301993797627554
2026005,1.88,0.3195079309835159
2026005,1.89,0.3159974778193682
2026005,1.9,0.3124870246552205
2026005,1.91,0.3089796788539882
2026005,1.92,0.3054818713436688
2026005,1.93,0.3019929416603898
2026005,1.94,0.2985115236172217
2026005,1.95,0.29503690489546447
2026005,1.96,0.29157199844320514
2026005,1.97,0.28811430797086307
2026005,1.98,0.28467148198431574
2026005,1.99,0.28123626219222425
2026005,2.0,0.2778287523736128
2026005,2.01,0.27446108010364045
2026005,2.02,0.27110975049516844
2026005,2.03,0.26778523146092814
2026005,2.04,0.2645188175610349
2026005,2.05,0.2613337330487003
2026005,2.06,0.25819313204887256
2026005,2.07,0.25505366066120655
2026005,2.08,0.25194590525970273
2026005,2.09,0.24884508204827466
2026005,2.1,0.24574579029832655
2026005,2.11,0.24264649854837858
2026005,2.12,0.23954720679843047
2026005,2.13,0.23644791504848253
2026005,2.14,0.2333644794807741
2026005,2.15,0.23030501784931978
2026005,2.16,0.2272808707321679
2026005,2.17,0.22425732577852706
2026005,2.18,0.2212417307075043
2026005,2.19,0.2182557139424255
2026005,2.2,0.21530557677800813
2026005,2.21,0.21235649184061595
2026005,2.22,0.20944316329497442
2026005,2.23,0.20656907806003302
2026005,2.24,0.2037152899345795
2026005,2.25,0.20094536705893132
2026005,2.26,0.19827162942238732
2026005,2.27,0.19566077896181758
2026005,2.28,0.1930711803665526
2026005,2.29,0.1905157002538065
2026005,2.3,0.18800432371627843
2026005,2.31,0.18553132028934208
2026005,2.32,0.18307321332926932
2026005,2.33,0.18063091682280216
2026005,2.34,0.17825577891728794
2026005,2.35,0.17591654974862175
2026005,2.36,0.17365170385980344
2026005,2.37,0.17144065678358605
2026005,2.38,0.16929045254703068
2026005,2.39,0.16720237735251675
2026005,2.4,0.1651879756543184
2026005,2.41,0.16322652862839185
2026005,2.42,0.1613126863810417
2026005,2.43,0.1594922601173937
2026005,2.44,0.15777088243446985
2026005,2.45,0.15609139471875744
2026005,2.46,0.15442811728636158
2026005,2.47,0.15279322526003694
2026005,2.48,0.15121595962743292
2026005,2.49,0.14966440237766007
2026005,2.5,0.14816762799259006
2026005,2.51,0.1467833096729017
2026005,2.52,0.14551802783366122
2026005,2.53,0.14429553350448412
2026005,2.54,0.14312540681102326
2026005,2.55,0.14197743051517128
2026005,2.56,0.14087643740471154
2026005,2.57,0.13985076741439376
2026005,2.58,0.1388587573617969
2026005,2.59,0.13790485133739833
2026005,2.6,0.13699065856958825
2026005,2.61,0.13608767010653064
2026005,2.62,0.13521075917021164
2026005,2.63,0.13440554535981591
2026005,2.64,0.13364012560825314
2026005,2.65,0.13287882540946225
2026005,2.66,0.1321176130551527
2026005,2.67,0.13137933524571507
2026005,2.68,0.13069809440925037
2026005,2.69,0.13009634217387708
2026005,2.7,0.12958217139392467
2026005,2.71,0.12915529844786122
2026005,2.72,0.12882303409489454
2026005,2.73,0.12860998444425864
2026005,2.74,0.1285263349259775
2026005,2.75,0.12861185389995955
2026005,2.76,0.12883183512506627
2026005,2.77,0.12924285426737572
2026005,2.78,0.12983870629532906
2026005,2.79,0.13064719452102733
2026005,2.8,0.13175024377547565
2026005,2.81,0.1329818552501922
2026005,2.82,0.13435494964342712
2026005,2.83,0.13593385775023198
2026005,2.84,0.13769333610653942
2026005,2.85,0.13955509603753638
2026005,2.86,0.14150668235896996
2026005,2.87,0.14350757474758055
2026005,2.88,0.14552919460865985
2026005,2.89,0.1475989840243072
2026005,2.9,0.1497194436993327
2026005,2.91,0.1519783149734405
2026005,2.92,0.15431301880399806
2026005,2.93,0.1566775788597259
2026005,2.94,0.15910720142335907
2026005,2.95,0.16157246367892192
2026005,2.96,0.1641078404417111
2026005,2.97,0.1666768706094011
2026005,2.98,0.16926039383034006
2026005,2.99,0.1719180837958536
2026005,3.0,0.1746182174155108
