canonical_smiles,CYP3A4_pIC50_direct_inhibition,chemprop_split
COc1ccc2[nH]c(C(=O)NC[C@@H]3C[C@H](OC)CN3c3ccncn3)cc2c1,5.435582467,train
COc1ccc2nc(CSc3nc4ccccc4c4nc(C)nn34)[nH]c2n1,5.137646755,train
Cc1ncc(CNC(=O)C2C3CCC2(c2ccnn2C)C3)c(N)n1,4.01074426,train
CN(C)Cc1nc2ccc(NC(=O)c3ccc(C4CC4(F)F)cc3)cc2[nH]1,4.99666658,train
CCc1noc(C)c1C(=O)NCC1CCN(CC(F)(F)F)CC1,2.741962335,train
O=C(Nc1nc(C2CCOCC2)cs1)c1cc2n(n1)CCCC2,3.597721745,train
CC(C)NC(=O)Nc1cccc(C(=O)NC(c2ccccc2)c2nnc[nH]2)c1,2.509168762,train
COc1ccc(CCn2nnnc2N2CCCC2)cc1F,4.102454097,val
CN1CCN(c2ccnc(-c3noc(C(C)(C)F)n3)c2)CC1,3.03787798,train
O=C(N[C@@H]1CCCc2c(F)cc(F)cc21)c1cc2n(n1)CCO2,4.317430135,val
Cn1cnc(-c2cccc(NC(=O)c3cccc(OCC(F)F)n3)c2)n1,4.27965316,train
O=C1CC(C(=O)N[C@@H]2CCCc3ccc(F)cc32)c2ccc(F)cc2N1,3.656923358,train
CCOc1cc(CNC(=O)C2CCn3ccnc3C2)ccc1OC,2.224645945,train
O=C(Nc1n[nH]c2c(Cl)cccc12)C1CCN(CC(F)F)CC1,2.812038865,train
Nc1ccnc(CN2CCC(c3nc(-c4ccccc4)no3)CC2)n1,3.759346945,train
Cc1ccc(NC(=O)C2CCCN(Cc3ncnn3C)C2)nc1,3.447156023,train
Cc1nn(C)cc1C(C)NC(=O)NCc1ccc(-n2ccnc2)c(F)c1,6.130037083,train
CCc1c[nH]c2ncc(-c3cccc4[nH]c(=O)[nH]c34)cc12,4.77079698,val
Cc1nnc(-c2cccc(NC(=O)c3ccc4[nH]c(=O)c(=O)[nH]c4c3)c2)n1C,1.996908568,train
Cc1c(NC(=O)C2CC(=O)Nc3cc(F)ccc32)sc2c1CCCC2,5.014968643,train
COc1ccccc1N1CCC(NC(=O)c2cnc3ccc(C)cn3c2=O)CC1,4.03235718,val
CC(C)C(NC(=O)c1cccc(S(N)(=O)=O)c1)c1nc2ccccc2[nH]1,3.654552397,train
CC(Nc1nc(-c2ccc(F)cc2)no1)c1nnc2n1CCC2,2.620137807,train
CCc1ccc(N2CC(C(=O)NCc3cccnc3-n3ccnc3)CC2=O)cc1,5.248705098,train
CCCOc1cccc(CCNC(=O)N2C3CCC2CC2(C3)CC2(F)F)c1,5.0718178,train
CC(C)(C#N)CC(=O)N1CCC(NC(=O)NC2CCCCC2)CC1,2.035744302,train
O=C1NCCN1CC1CCN(C(=O)c2cc3cccnc3[nH]2)CC1,2.96073134,train
O=C(NC1CCC(O)(c2ccccc2)CC1)c1ccc(C(F)(F)F)cc1,4.059785025,train
O=C(NCc1ccc2[nH]c(=O)[nH]c2c1)c1cccc(-c2cccs2)n1,4.914309425,train
COc1cnccc1CNC(=O)c1ccc2c(c1)[nH]c(=O)n2C1CC1,4.600903527,train
Cn1nc(CC(=O)NCc2ccnc(-n3ccnc3)c2)c2ccccc2c1=O,4.900167553,val
O=C(NC1CCN(c2ccccc2)C1)c1cnn(Cc2ccccc2)c1,4.825178802,train
Cn1nccc1C(=O)NCCCc1nc2c(s1)CCCC2,4.275799225,train
Cc1cc(C(=O)N2CCC(c3ccnn3C)CC2)ccc1Cl,3.875375725,val
Cc1ccccc1C1CN(C(=O)C2Cc3c(O)cccc3N2)CCO1,5.534017057,train
O=C(CN1CCOCC1)NC1(c2cccc(C(F)(F)F)c2)CCOCC1,3.4456522,train
Cc1ccc(C(=O)NCCc2ccn(-c3ccccc3)n2)cc1Cl,5.955765657,train
COc1cccc(C(=O)NCC(=O)NC2CC(C)(C)Oc3ccccc32)c1,4.965954425,train
Cn1cc(C(=O)NCCc2ccn(-c3ccc(F)cc3)n2)c(C(F)F)n1,4.026235223,train
CC(NC(=O)Nc1ccccc1)C(=O)NC1CN(C)Cc2ccccc21,3.208682465,train
COCC1(O)CCN(C(=O)C(=O)Nc2cc(F)c(F)c(F)c2)CC1,3.379489842,train
CCCC(=O)N1CCCC1C(=O)N1CCCN(c2nccs2)CC1,3.739102985,train
COc1cccc(OC)c1CC(=O)Nc1ccc(-c2ncn(C)n2)cc1,4.156398017,train
Cc1csc2ncc(C(=O)N[C@@H]3c4ccccc4C[C@@H]3O)c(=O)n12,3.873931203,train
COC(=O)C1CCn2c(COCc3ccccc3)nnc2C1,2.078993408,train
Cc1nn(C)cc1CC(=O)NC1CC2(CCN(C)CC2)Oc2ccccc21,2.61695506,val
Cc1csc(N(C)C(=O)CN2CCc3ccccc3C2=O)n1,4.238793732,val
Cn1cccc1C1CCCCN1C(=O)CNC(=O)c1cc2ccccc2[nH]1,3.162989765,train
Cc1nsc(NC(=O)c2cc(C3CC3)nc3c2c(C)nn3C)c1C#N,4.70724697,train
Cc1cc(F)c(S(=O)(=O)Nc2cnn(C3CCCC3)c2C)cc1F,5.131701908,val
CC(C)n1nccc1C(=O)NCC1CCOc2ccccc21,3.6074426,train
Cc1nc(C2CCCN2C(=O)N[C@@H](C)c2cc(Cl)ccc2Cl)no1,4.43262481,train
CC(=O)Nc1cc(C(=O)NC2CCCC(F)(F)C2)ccc1C,4.36625595,train
Cc1cccc2nc(CNC(=O)c3ccc4c(c3)[nH]c(=O)n4C)n(C)c12,4.1319632,train
CCNC(=O)c1ccc(NS(=O)(=O)c2cnn(C)n2)cc1,2.124743468,train
Cc1cc(C)n(CC(=O)Nc2ccc3c(c2)C(=O)NCC3)n1,2.100754382,val
Cc1ccc(CN2C(=O)CCC2C(=O)N2CCC(c3nc(C)no3)CC2)cc1,4.493550495,train
CC(C)c1cccc(C(=O)N2CCC(N3CCCNC3=O)CC2)n1,2.09012465,train
Cn1ccc(N2CCCC(NC(=O)Cc3ccc(-n4cnnn4)cc3)C2=O)n1,2.41579948,train
CC1(C)COCCN1C(=O)CCC(=O)N1CCN(c2ccccn2)CC1,2.31576097,train
O=C(CN1CCC(c2ccccn2)CC1)NC(=O)Nc1ccc2c(c1)OCO2,5.14380517,val
CCOc1ccccc1C(=O)NCC(=O)NCc1cccc(-n2cncn2)c1,4.952322975,val
Cn1ccnc(N2CCN(c3ncc(Cl)cc3Cl)CC2)c1=O,4.693371322,train
CCc1cc(C(=O)N2CCC(COc3ccccc3)CC2)[nH]n1,4.30025153,train
COc1cc(N2CCN(C(=O)CN3Cc4ccccc4C3=O)CC2)ccc1F,4.436124355,train
Cc1ccc(C(=O)Nc2ccc3c(c2)CN(CC(N)=O)CC3)c(Cl)c1,4.560168555,train
CCOc1ccccc1C(=O)Nc1cccc2c1OCC(=O)N2,5.876030575,train
COc1ccccc1C1(CNC(=O)N2CCC(c3ccnn3C)CC2)CC1,4.605632335,train
Cc1cccc(-c2ccc(CNC(=O)N3CCN4C(=O)NCC4C3)cc2)c1,3.851475855,train
CN1CCN(C(=O)Cc2cccc(NC(=O)c3conc3C3CC3)c2)CC1,4.230479823,train
CCOc1ccc(C(=O)N2CCN(c3nnc(C(F)(F)F)s3)CC2)cc1,3.626193213,train
Cc1ccc2ncccc2c1S(=O)(=O)N[C@H]1CNC[C@@H]1c1ccccc1,5.592928675,train
CCc1nc(C2(NC(=O)Nc3ccn(CC(F)F)n3)CCCC2)no1,3.206591363,val
Cc1ccccc1C1CCCN1CC(=O)Nc1ccccc1C(N)=O,5.207925708,train
O=C(c1cc2c(F)cccc2[nH]1)N1CCN(C2CCOCC2)CC1,4.214249813,train
Cc1ccc(NC(=O)C2CCN(c3ccnc(C(C)C)n3)CC2)nc1,5.22367581,val
Cn1cc(-c2ccccc2CNC(=O)N[C@H]2c3ccccc3C[C@H]2O)cn1,4.522788958,train
O=C(c1cc2ccccc2[nH]1)N1CCC(N2CCS(=O)(=O)CC2)CC1,4.574048023,train
Cc1cc(N2CCCC(c3n[nH]c(-c4ccccc4)n3)C2)ncn1,4.657391845,train
COCC(=O)N1CCc2cc(NS(=O)(=O)c3cccc(OC)c3)ccc21,4.87844303,train
COc1ccc(Cl)cc1CC(=O)N1CCC(c2nnc3ccccn23)CC1,3.836926565,train
NC(=O)c1ccccc1NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1,4.37040202,train
O=C(Nc1cccc(N2CCOCC2)c1)c1cnc(OCC2CC2)cn1,4.336435115,train
CCn1nc(C)cc1C(=O)NCc1ccc(OCC(N)=O)c(OC)c1,4.257986495,train
CC1=C(C)CC(C(=O)NS(=O)(=O)c2cncc(Cl)c2)CC1,4.08054416,train
COc1ccnc(N2CCN(CC(=O)N3CCN(c4cnccn4)CC3)CC2)c1,4.342342805,train
O=C(Nc1cnn(CC2CCCO2)c1)C1CCC(C(F)(F)F)NC1=O,2.130210358,train
CCn1cc(CNC(=O)N2CCC(Cc3ccccc3)CC2)nn1,5.14142942,val
O=C(c1ccc2c(c1)[nH]c(=O)n2C1CC1)N1CCS(=O)(=O)C2CCCC21,2.25979485,train
CN1CCc2ccc(NC(=O)c3coc4cc(F)ccc34)cc2C1=O,3.65180618,train
Cc1cc(C(=O)NC2CCN(C(=O)c3ccc(NC(N)=O)cc3)CC2)c(C)o1,3.572555593,train
O=C1COc2c(cccc2C(=O)N2CCCC(n3cncn3)C2)N1,3.502739865,train
NC(=O)c1n[nH]c2ccc(NC(=O)c3nccc4ccccc34)cc12,4.301574933,train
Cc1ccc2ncnc(NC3CCN(C(=O)c4ccco4)CC3)c2c1,4.532240928,train
COCc1ccccc1NC(=O)c1ccc(-n2cnnc2)cc1,3.966478497,train
COc1cc(Cl)cc(C(=O)Nc2cnc(OC)c(C(N)=O)c2)c1,3.700532,val
Cc1nccc(N2CCN(C(=O)c3ccc(NC4CC4)nc3)CC2)n1,4.994726167,train
COc1ccccc1C(C)NC(=O)N1CC(NC(=O)C2CC2)C1,2.03758533,train
COc1ccc2ncc(C(=O)NCc3ccnc(OCC(F)(F)F)c3)n2n1,5.543811235,val
O=C(NCc1ccc(Cn2cncn2)cc1)N1CCCC2(CCOCC2)C1,3.902560783,train
CCn1cnc2c(NCc3ncn(Cc4cccc(F)c4)n3)ncnc21,4.077384698,val
COCc1ccc(C(=O)N2CCCCC2C(=O)N2CCOCC2)cc1,2.319412293,train
Cc1cn(-c2ccc(F)cc2)nc1C(=O)Nc1ccc2[nH]nc(C(N)=O)c2c1,4.97559505,train
Cn1nc(C(=O)NC2(c3ccc(Cl)cc3)CCOCC2)cc1C1CC1,4.017989577,train
O=C(Cc1c[nH]c2ncccc12)NCc1ccc(-n2ccnc2)c(F)c1,7.186665953,train
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C(C)(C)c1cccc(Cl)c1,5.552376012,train
CCOc1ccccc1C(=O)N(C)C1CCCCC1S(C)(=O)=O,3.618248025,train
COc1ccc(-n2nnc(C(=O)Nc3ccc(N4CCOCC4)cn3)c2C)cc1,2.68710448,train
CNC(=O)C1Cc2ccccc2N1C(=O)Cc1c[nH]c2cccc(C)c12,4.572986923,train
CC(C)c1nnc(NC(=O)c2nc(N3CCCC3)ncc2Cl)[nH]1,2.030110115,val
CCc1nn(C)c(CC)c1CC(=O)Nc1ccc2c(c1)CCC(=O)N2,2.251027623,val
Cc1csc(C(O)(CC(=O)Nc2nncn2C)C(F)(F)F)n1,1.973443305,train
CC(NC(=O)c1cnn(C(C)C)c1)c1nc(C(C)(C)C)cs1,3.810000637,train
O=C(Nc1cccc2[nH]ccc12)C1CCCN1C(=O)Cc1ccccc1,4.665653545,train
C[C@@H](O)C(=O)N1CC(NC(=O)c2ccc(-c3ccccc3)[nH]2)C1,2.767265615,train
C[C@@H](C(=O)NCC1(F)CN(C(=O)c2ccc3cccnc3c2)C1)N(C)C,2.484979553,train
Cn1c(=O)n(C)c2cc(S(=O)(=O)NCCc3nccc(C4CC4)n3)c(Br)cc21,4.553555337,train
CNC(=O)c1cc(NC(=O)CCn2c(=O)n(C)c3ccccc32)ccn1,4.020250362,val
Brc1ccc2[nH]c(-c3noc([C@@H]4C[C@H]5CC[C@@H]4O5)n3)cc2c1,5.15852155,train
c1ccc(-n2nnc3c2CCN(CCc2ccc4c(c2)CCO4)C3)cc1,4.322184425,train
CCc1cc(NC(=O)c2cnn(-c3cccnc3)c2)ccc1F,5.711437672,train
Cc1nc2c(c(NCc3cc(Br)cnc3N)n1)CCCC2,5.159339423,train
N#Cc1cc(Br)cc(S(=O)(=O)NC(=O)Cc2cc3cc(Cl)ccc3[nH]2)c1,5.01656615,train
Cc1cccn2cc(-c3cccc(NC(=O)Nc4ccn(CCCC(=O)N(C)C)n4)c3)nc12,4.69557903,train
CN(Cc1cc(C(C)(C)C)[nH]n1)C(=O)c1ccc(-c2cc[nH]n2)s1,4.053108553,train
C=CCC1(C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2CO)CCCCC1,5.746158982,train
CCCc1cc(C(=O)N(C)[C@H]2CCO[C@@H]2c2cccnc2)cc(=O)[nH]1,3.580244055,train
Cn1nnnc1C1CCN(C(=O)c2cc(F)cc3ccoc23)CC1,4.428010695,train
O=C(c1coc2cc(O)ccc12)N1CCOC2(CCc3ccccc32)C1,4.987116077,train
O=C(Nc1ccnn1Cc1cnn(-c2ccccc2)c1)C(F)F,4.903122243,train
Cc1sc(NC(=O)C(C)n2cnc3c(N)ncnc32)nc1C(C)C,4.89535215,train
Cc1cc(CNCc2csc(-c3ccc(C(F)(F)F)cc3)n2)n(C)n1,4.945423975,train
O=C1CCc2ccc(NS(=O)(=O)c3ccnn3C3CCC3)cc2N1,3.55631041,train
COCCn1ccc(C(=O)Nc2cccc(-c3nnc[nH]3)c2)n1,3.655340798,train
Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1,3.541061135,val
Cc1cc(S(=O)(=O)Nc2ccc(N3CCCC3=O)cc2)cnc1N,4.370502635,train
CCc1nn(C)cc1NC(=O)c1ccc(-c2ccco2)nc1C,4.033958317,train
N#Cc1cc(Br)cc(S(=O)(=O)NC(=O)Cc2ccc3c(c2)COCC3)c1,3.71226643,val
Cc1cccc(S(=O)(=O)NCC(O)c2cccc3ccccc23)c1,5.8484545,train
COC(=O)CN(C)C(=O)c1cc2ccccc2c(=O)n1C,2.02771489,train
Cn1cnn(-c2ccc(NC(=O)c3ccc(CN4CCCC4=O)cc3)cc2)c1=O,3.277311865,train
CS(=O)(=O)c1cc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)ccc1F,5.012589525,train
O=C1CN(C(=O)NCc2cccc(-c3ccccn3)c2)C2CCCCC2N1,3.745900537,train
O=C(Nc1cnn(Cc2ccncc2)c1)c1cnc2n1CCCC2,4.2927049,train
O=C(C1CCCN1C(=O)c1ccccc1)N1CCC(Oc2cccnc2)C1,4.08648127,train
CC1(C)CC2CC(C)(CN2C(=O)C(=O)Nc2ccc(Cl)c(-n3nnnc3C3CC3)c2)C1,5.348730325,val
O=C(N[C@H]1CCC[C@H]1Oc1cn[nH]c1)c1ncoc1C1CC1,4.370416048,train
COc1ccc2c(N3CCN(CCc4cnccn4)CC3)ncnc2c1F,4.144754125,train
CC(C)c1ccc(OCC(=O)NCCc2ccnc(N)c2)cc1,4.963333955,val
O=C(CCN1C(=O)CCC1=O)N1CCC(Cc2cccc(F)c2)CC1,2.81226268,val
COCc1nc2n(n1)CCCC2NC(=O)C(C)NC(=O)Nc1ccccc1,2.061155022,train
CCc1cc(NC(=O)c2cc(-c3ccc(OC)cc3)n(-c3ccccc3)n2)n(C)n1,4.732893935,train
Cc1ccc2c(CC(=O)NCC3(O)CCS(=O)(=O)C3)coc2c1C,4.06602255,train
Cc1n[nH]c([C@@H]2CC[C@H](CNC(=O)c3cccnc3C3CC3)O2)n1,2.237064005,train
O=C(CN1Cc2ccccc2C1=O)NCc1cnn(CC2CCC2)c1,3.529890103,train
CC1NC(=O)CCC1NC(=O)c1cc(C2CC2)nc2ccc(F)cc12,2.771526065,train
Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cn(C)cn2)cc1,2.839482715,train
CC(NC(=O)NCC1CCCC12CC2)c1nccn1-c1ccccc1,4.993338912,train
O=C(c1cnc2ccoc2c1)N(Cc1ccccn1)Cc1ccccn1,4.91464548,train
CC(=O)Nc1ccc(Cl)c(C(=O)N2CCN(C(C)CC(=O)O)CC2)c1,2.119669222,train
CCN(C)c1ccccc1Cn1c(=O)[nH]c2ccccc2c1=O,4.95506759,train
Cn1nc(C(=O)NCC2CCCC2NS(C)(=O)=O)ccc1=O,2.00208499,val
Cc1cc(NCCCN2C(=O)CCC2=O)nc(C2CCC2)n1,3.731261645,train
Cc1cc2ccccc2n1CC(=O)Nc1cccc(N2C(=O)CN(C)C2=O)c1,4.516093178,train
O=C(c1cnn2cccnc12)N1CCCC(n2ccnn2)C1,5.003049945,val
Cc1[nH]c2ccccc2c1C(=O)NCCc1nc2c(s1)COCC2,4.494065735,train
CCc1cc2oc(=O)cc(COC(=O)c3cc4[nH]c(-c5ccccc5)cc(=O)n4n3)c2cc1Cl,4.402646615,train
COc1ccc2c(c1)OC(C)(C)CN(C(=O)c1ccc(C)c(C)n1)C2,4.409767783,train
Cc1cc(C)cc(C(=O)N2CCCC(c3ncon3)C2)c1,4.38444001,train
Cn1cccc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c1=O,3.867359603,train
COC(=O)c1cc(NC(=O)Cc2cc(C)[nH]n2)cc2[nH]ccc12,4.197104865,train
CCc1cc(NC(=O)c2cnn(C)c2C(F)(F)F)ccc1F,4.02577647,train
COc1cc(N2CCN(CC3(C(=O)O)CC3)CC2)ccc1F,2.17315635,train
NC(=O)c1cccc(-c2cn(-c3cccc(C(N)=O)c3)nn2)c1,2.22195716,train
CN(C)S(=O)(=O)c1cccc(C(=O)N2CCC(O)(C(F)F)CC2)c1,2.4064333,train
CCn1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)n1,3.367505035,train
Cc1c(C(=O)NCc2ccc3[nH]c(=O)[nH]c3c2)nnn1-c1ccccc1Cl,4.425468122,train
CCc1noc(C)c1CN1C(=O)c2ccccc2C(C)C1=O,4.983913897,train
NC(=O)c1cc(NC(=O)C2CCCCC2C(=O)N2CCCC2)c[nH]1,2.21678377,train
COc1cc(C(=O)O)ccc1CCNC(=O)c1cnc2n1CCCC2,2.528821815,train
Cc1nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c[nH]1,4.990687795,train
CC(=O)N1C[C@@H](O)C[C@@H]1C(=O)N1CCCC1c1ccc(F)cc1C,2.588934455,train
Cc1ccc2c(c1)[C@@H](NC(=O)Cc1ccc(-n3cnnn3)cc1)CCC2,5.297393805,train
NC(=O)[C@H]1CC[C@@H](C2CCN(C(=O)Cc3cc4ccccc4o3)CC2)O1,3.35037278,val
Cc1n[nH]c(C)c1CC(=O)N1CCC1c1cccc(F)c1,4.538519843,train
Cc1onc(-c2ccccn2)c1C(=O)NCc1nc2c([nH]1)CCCC2,4.661321928,train
CCNc1cc(CNC(=O)N2CCC(CC)(CO)CC2)ccn1,2.893924045,train
Cn1ccc2c(C(=O)N3CCCC(CN=S(C)(C)=O)C3)cccc21,3.121036838,train
CCC(C)(O)Cc1cn(C2CCCN(c3cnn(C)c3)C2=O)nn1,1.918085225,train
CC1(Cc2cccc(Br)c2)CCCN1c1ccnc(C#N)n1,5.579058435,train
O=C(c1cccnc1N1CCC(c2nc3ccccc3[nH]2)CC1)N1CCc2ccccc21,5.323711023,train
Cc1[nH]nc(C(=O)N2CCC(Oc3cnccn3)CC2)c1C,4.434909635,train
NC(=O)c1ccc(C(=O)N2CC(c3ccccc3)C3CCCC32)s1,4.299874642,train
CCc1nc(C)c(C(=O)N2CCC(C(F)(F)F)C3(CCOCC3)C2)o1,3.92657747,train
COC(=O)c1cc(-c2csc(NC(=O)c3ccc(OC)cc3)n2)c[nH]1,5.785632915,train
O=C(c1ccc2noc(-c3ccc(F)cc3)c2c1)N1CCOC(c2ccc(F)cc2)C1,5.205857342,train
Cn1ncc(C(=O)NC2CCS(=N)(=O)c3ccc(F)cc32)c1Cc1ccccc1,3.88967099,train
O=C(NCCN1CCNC1=O)Nc1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,4.69983508,train
COc1ccc(-c2n[nH]cc2C(=O)NCCNC(=O)c2ccc(F)cc2)cc1,4.866574908,train
CCCn1cc(NC(=O)c2ccc3c(Br)cnn3c2)cn1,4.433561283,val
COc1ccc(CC2CCCCN2C(=O)Nc2ccncc2)cc1,6.006745022,train
O=C(NCc1c(F)cccc1Cl)N1CCN(c2nnc(C(F)(F)F)s2)CC1,4.345515533,train
Cc1cccc(CC(NC(=O)c2nn[nH]c2C2CC2)C2CC2)c1,5.876757645,val
O=C(Nc1n[nH]c2c(Cl)cccc12)c1csc(CC2CCNC2)n1,4.934695963,train
CCc1c[nH]c(=O)c(C(=O)NCCc2nc(-c3ccccc3)oc2C)c1,5.120539805,train
CC(C)c1ncc2c(n1)CCN(C(=O)c1nn[nH]c1C1CC1)C2,2.835372463,train
Cc1cccc2c(N3CCCC(c4cc(C(N)=O)[nH]n4)C3)ncnc12,4.15447882,train
COCc1cnc(NC(=O)N2CCCC2c2cnn(C)c2)s1,2.299154908,train
O=C(NCCC1CN(c2ncnc3[nH]ncc23)c2ccccc21)c1cccn2c(=O)[nH]nc12,3.756496772,train
O=C(Cc1cccnc1)NCc1nc(-c2ccco2)n[nH]1,3.376836547,val
CC(c1cccc(C#N)c1)N1CCN(C(=O)NC2CCCCC2)CC1,4.329659763,train
CC(=O)OC(C)(C)C(=O)NCc1nn(C)c(=O)c2ccccc12,2.21112831,train
Cc1cc(C(=O)Nc2ccccc2NCC(F)(F)F)c2c(c1)C(C)CCN2,5.290832133,val
O=S(=O)(NC1(C(F)(F)F)CC1)c1ccc(-n2cccn2)cc1,2.941186973,train
Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2C(=O)c1cc2n(c1)CCCNC2=O,2.272256023,train
CC(C)(C)NS(=O)(=O)C1(CNc2cc(Br)ccc2C#N)CCC1,5.222497227,train
COc1cc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cc(OC)c1C,6.050932363,train
CN1Cc2cc(C(=O)N[C@@H]3CC(Cn4ccnc4)C[C@H]3O)ccc2NC1=O,4.683888738,train
Cc1ccc(N2CCC(NC(=O)c3n[nH]c(=O)c4ccccc34)C2=O)cc1,2.872159712,train
Cc1cnn(C2CCCN(C(=O)CCc3c(-c4ccccc4)[nH]c4ccc(F)cc34)C2)c1,5.849145293,val
N#Cc1cc(S(=O)(=O)NCC(F)(F)F)ccc1N1CCC2(CCC2)C1,4.80070957,train
Cc1nc2cc(C(=O)N3CCC(c4c[nH]c5ccccc45)CC3)ccc2c(=O)[nH]1,4.851009367,train
O=C(O)COc1ccc(C(=O)NC2CCSc3ccccc32)cc1,2.163000795,train
Cc1cc(-c2nc3ccc(S(C)(=O)=O)cc3[nH]2)cc(C)c1O,5.317936325,train
CNC(=O)C[C@@H]1CN(C(=O)NCc2ccccc2-c2ccncc2)C[C@H]1O,3.813084453,val
O=C1NCC2(CCN(C(=O)c3ccc4nncn4c3)CC2)Oc2ccccc21,2.375981097,train
CC1CCN(C(=O)NCC2CCN(c3ccccc3Cl)C2)CC1,5.073868098,train
O=S(=O)(Nc1n[nH]cc1Cl)c1c[nH]c2cc(C(F)(F)F)ccc12,5.403068218,train
O=C(c1ccc(-c2ccncc2)[nH]c1=O)N1CC2(CCOCC2)[C@H]2CCC[C@H]21,2.992970592,val
CNC(=O)c1ccc(NC(=O)NCC(O)c2ccccc2Cl)cc1,3.889417665,train
Cc1ccc(OCCCC(=O)N2C[C@H](CC(N)=O)[C@@H](O)C2)c(C)c1,2.518610175,train
Cn1ccnc1CC1CCCN(C(=O)Nc2ccc(-n3nccn3)nc2)C1,3.655085287,train
Cc1cn(C(C)C)nc1NC(=O)Cc1c(C)nn(CC2CC2)c1C,3.642061443,train
Cc1cc(NC(=O)c2cccc3cn[nH]c23)cc(N2CCN(C(C)C)CC2)c1,4.343044185,train
Cc1oc(-c2ccccc2)nc1CCNC(=O)C12CCC(CO)(CC1)C2,3.785388597,train
Cc1c(Cl)ccc2[nH]c(C(=O)Nc3cnn(CCN(C)C)c3)cc12,4.08936284,train
COC(=O)c1cccc(Cn2cc(-c3cccnc3)nn2)c1,5.19923446,train
Cc1ccccc1C(C)NC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1,4.578677465,train
COc1ccccc1N1CCN(C(=O)c2cn(C(C)C)cn2)CC1,3.43191598,train
O=S(=O)(c1ccccc1-c1ccccc1)N1CCC2CC21,4.431101178,train
Cc1ccc(-n2ccc(Cn3cc(C4CC4)nn3)n2)cc1,5.61093729,train
COc1cccc2[nH]cc(CC(=O)Nc3cc(N4CCN(C)CC4)ccn3)c12,4.25994229,train
COc1ccc(CC(C)(CO)NC(=O)c2cc3c(C)cc(C)nc3s2)cc1OC,5.223583302,val
CN1CN(C(=O)C(c2cccnc2)C2CCCCC2)CC1=O,2.66553864,train
CC(C1Cc2ccccc2O1)N(C)C(=O)c1ccc(F)c(S(N)(=O)=O)c1,3.273931933,train
COC(=O)CCCOc1cccc(-c2nc3cnc(N)nc3[nH]2)c1,5.011346778,train
Cn1cc(Cn2cc(-c3cccc4c3CCCC4)nn2)cn1,4.436093993,train
CS(=N)(=O)CCc1cn(Cc2ccc(OC(F)(F)F)cc2)nn1,3.194845533,train
CCc1nccn1CC(C)NC(=O)c1nc2cnccc2s1,3.82609471,train
O=C(c1ccc(-c2ccncc2)[nH]c1=O)N1CCNCC1c1cccc(Cl)c1,4.218859603,train
COc1cccc(C2(C(=O)NC(C)Cc3cccnc3)CC2)c1,6.227752448,train
O=C(c1ccc(-c2c[nH]cn2)cc1)N1CCNC(Cc2ccccc2)C1,5.942586037,train
O=C(Nc1ncc(C2CC2)s1)c1cccn1C1CCCC1,5.433437555,val
O=C(N1CCC(Cn2cncn2)CC1)C1(c2ccccc2F)CCCC1,5.445329992,train
CC(NC(=O)c1ccc(CN2CCCC2=O)cc1)c1ccc(NC(=O)c2ccc(F)cc2)cc1,4.55161762,train
COc1ccccc1C(C)(C)n1cc(C2CCCS(=O)(=O)C2)nn1,4.467026628,train
CCn1cc(-c2cn([C@@H](C)c3ccccc3Cl)nn2)cn1,3.92157747,train
CC(NC(=O)NCc1ccnc(Oc2ccccc2F)c1)C(=O)NC(C)(C)C,5.31885993,train
O=S1(=O)CCC(Nc2nnc(-c3c[nH]c4ccccc34)o2)C1,2.955284793,train
CCc1ccc(OCC(=O)NS(=O)(=O)c2csc(-c3ccccc3)n2)c(OC)c1,4.105142895,train
Cc1cccc2c1N(C1CC1)CCN2C(=O)Cc1nc2ncccn2n1,4.87490824,val
COc1cc(NCC2(C3CCCCO3)CC2)ccc1OC(F)F,5.008325502,train
O=C(O)c1ccccc1Cn1cc([C@H](O)c2ccccc2)nn1,2.031538242,train
COCc1nc(C)cc(N2CCN(CCc3ccccc3)CC2)n1,3.836820278,train
c1ccc(Cn2cc(Cn3cnc(-c4ccccc4)c3)nn2)cc1,5.484399145,train
O=C(Nc1c[nH]nc1-c1nccs1)[C@H]1C[C@](O)(c2cccc(Cl)c2)C1,5.29286125,train
Cn1ncc(S(=O)(=O)Nc2cccc(Sc3ccccc3)c2)n1,4.19880174,train
CN1C(=O)CCc2cc(NCc3ccc(OC(F)F)cc3)ccc21,4.724450505,train
O=C(NCc1ccc(Oc2ccccc2)nc1)[C@H]1OC[C@H]2CCC[C@H]21,3.74995955,train
